symbol_id,time_exchange,time_coinapi,uuid,price,size,taker_side
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.2800000Z,2018-04-01T00:00:41.3357345Z,e1f6abbf-feba-430e-93ab-e3babdc8f334,6935.0,0.4,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.2800000Z,2018-04-01T00:00:41.3357345Z,670789f8-e39b-4a1d-adc9-638dc69eed67,6935.79,0.08493,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.2800000Z,2018-04-01T00:00:41.3357345Z,c30faa89-a60a-47c4-b46a-8ed4e697d280,6936.0,0.00151353,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.4080000Z,2018-04-01T00:00:41.4294948Z,635b2ea9-2c61-4a56-8602-c050efc29208,6936.76,0.00108,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.4110000Z,2018-04-01T00:00:41.4184284Z,23715530-f707-4c91-95c8-2dd6a012dd6b,6936.76,1.16e-06,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:41.4110000Z,2018-04-01T00:00:41.4184284Z,82cf8530-03a3-44b8-806b-333929c58e25,6936.76,0.00251884,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6642133Z,1d120889-40f6-45cd-ab84-aed7a18d79cf,6936.79,0.00266662,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6798386Z,831c28dc-fe21-4a00-aab9-bacf924e7ac6,6936.83,0.00281082,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6798386Z,779e4405-6316-4874-b2a3-4c78fd7ff612,6936.84,0.00237836,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6798386Z,e67ae0cf-5596-4c88-ace0-b3a05b08cf19,6936.85,0.00122506,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6798386Z,e6e7c0bc-a8d8-41cf-a47c-8d7f66a9b011,6936.86,0.00266679,BUY
